dataset,plugin,codec,level,raw_size,compressed_size,compress_cpu,compress_wall,decompress_cpu,decompress_wall
fireworks.jpeg,zstd,zstd,18,123093,123108,0.006407,0.006408,0.000038,0.000039
fireworks.jpeg,zstd,zstd,19,123093,123108,0.006441,0.006442,0.000038,0.000039
fireworks.jpeg,zstd,zstd,20,123093,123108,0.006444,0.006445,0.000039,0.000039
fireworks.jpeg,zstd,zstd,21,123093,123108,0.006444,0.006444,0.000038,0.000039
fireworks.jpeg,zstd,zstd,2,123093,123108,0.000447,0.000447,0.000101,0.000101
fireworks.jpeg,zstd,zstd,22,123093,123108,0.006448,0.006449,0.000039,0.000039
fireworks.jpeg,zstd,zstd,3,123093,123108,0.000683,0.000683,0.000101,0.000101
fireworks.jpeg,zstd,zstd,4,123093,123108,0.000657,0.000657,0.000101,0.000102
fireworks.jpeg,zstd,zstd,5,123093,123108,0.000830,0.000830,0.000100,0.000101
fireworks.jpeg,zstd,zstd,6,123093,123108,0.000868,0.000869,0.000038,0.000039
fireworks.jpeg,zstd,zstd,7,123093,123108,0.000836,0.000836,0.000101,0.000101
fireworks.jpeg,zstd,zstd,8,123093,123108,0.000928,0.000929,0.000038,0.000039
fireworks.jpeg,zstd,zstd,9,123093,123108,0.000929,0.000929,0.000038,0.000039
geo.protodata,brieflz,brieflz,,118588,17320,0.000912,0.000913,0.000249,0.000249
geo.protodata,brotli,brotli,0,118588,17060,0.000275,0.000276,0.000200,0.000200
geo.protodata,brotli,brotli,10,118588,11941,0.040745,0.040747,0.000194,0.000195
geo.protodata,brotli,brotli,11,118588,11728,0.156447,0.156451,0.000188,0.000188
geo.protodata,brotli,brotli,1,118588,15992,0.000404,0.000404,0.000189,0.000190
geo.protodata,brotli,brotli,2,118588,14695,0.000620,0.000621,0.000177,0.000177
geo.protodata,brotli,brotli,3,118588,14225,0.000715,0.000715,0.000171,0.000172
geo.protodata,brotli,brotli,4,118588,13904,0.001009,0.001009,0.000174,0.000174
geo.protodata,brotli,brotli,5,118588,12514,0.001590,0.001590,0.000171,0.000171
geo.protodata,brotli,brotli,6,118588,12414,0.001693,0.001693,0.000169,0.000170
geo.protodata,brotli,brotli,7,118588,12341,0.004433,0.004435,0.000166,0.000166
geo.protodata,brotli,brotli,8,118588,12326,0.002245,0.002246,0.000166,0.000166
geo.protodata,brotli,brotli,9,118588,12315,0.009628,0.009632,0.000165,0.000166
geo.protodata,bsc,bsc,,118588,14242,0.005945,0.005946,0.003724,0.003725
geo.protodata,bzip2,bzip2,1,118588,17751,0.014251,0.014252,0.002436,0.002437
geo.protodata,bzip2,bzip2,2,118588,14560,0.013587,0.013588,0.002361,0.002362
geo.protodata,bzip2,bzip2,3,118588,14560,0.013532,0.013533,0.002350,0.002351
geo.protodata,bzip2,bzip2,4,118588,14560,0.013529,0.013529,0.002352,0.002353
geo.protodata,bzip2,bzip2,5,118588,14560,0.013514,0.013515,0.002338,0.002338
geo.protodata,bzip2,bzip2,6,118588,14560,0.013541,0.013543,0.002208,0.002208
geo.protodata,bzip2,bzip2,7,118588,14560,0.013528,0.013529,0.002201,0.002202
geo.protodata,bzip2,bzip2,8,118588,14560,0.013516,0.013516,0.002184,0.002184
geo.protodata,bzip2,bzip2,9,118588,14560,0.013536,0.013537,0.002199,0.002200
geo.protodata,copy,copy,,118588,118588,0.000056,0.000057,0.000063,0.000063
geo.protodata,crush,crush,0,118588,15670,0.024915,0.024917,0.000508,0.000509
geo.protodata,crush,crush,1,118588,14770,0.025427,0.025430,0.000482,0.000483
geo.protodata,crush,crush,2,118588,14508,0.026017,0.026019,0.000472,0.000473
geo.protodata,fari,fari,,118588,44163,0.005186,0.005186,0.006178,0.006179
geo.protodata,fastlz,fastlz,1,118588,27869,0.000328,0.000329,0.000155,0.000155
geo.protodata,fastlz,fastlz,2,118588,21336,0.000319,0.000319,0.000145,0.000146
geo.protodata,gipfeli,gipfeli,,118588,20815,0.000295,0.000296,0.000244,0.000245
geo.protodata,heatshrink,heatshrink,,118588,39444,0.003690,0.003691,0.001118,0.001118
geo.protodata,libdeflate,deflate,10,118588,15102,0.007957,0.007957,0.000105,0.000105
geo.protodata,libdeflate,deflate,11,118588,14965,0.012197,0.012198,0.000104,0.000104
geo.protodata,libdeflate,deflate,1,118588,17338,0.000823,0.000823,0.000163,0.000163
geo.protodata,libdeflate,deflate,12,118588,14869,0.020116,0.020117,0.000103,0.000103
geo.protodata,libdeflate,deflate,2,118588,16551,0.000843,0.000844,0.000158,0.000158
geo.protodata,libdeflate,deflate,3,118588,16164,0.000868,0.000868,0.000154,0.000155
geo.protodata,libdeflate,deflate,4,118588,15745,0.000900,0.000901,0.000152,0.000152
geo.protodata,libdeflate,deflate,5,118588,15455,0.000933,0.000933,0.000151,0.000151
geo.protodata,libdeflate,deflate,6,118588,15219,0.001011,0.001011,0.000148,0.000149
geo.protodata,libdeflate,deflate,7,118588,15085,0.001107,0.001107,0.000148,0.000148
geo.protodata,libdeflate,deflate,8,118588,15427,0.004757,0.004757,0.000107,0.000107
geo.protodata,libdeflate,deflate,9,118588,15288,0.006007,0.006007,0.000106,0.000107
geo.protodata,lz4,lz4,0,118588,19451,0.000227,0.000227,0.000119,0.000119
geo.protodata,lz4,lz4,10,118588,15396,0.001194,0.001194,0.000110,0.000111
geo.protodata,lz4,lz4,11,118588,15396,0.001195,0.001196,0.000110,0.000110
geo.protodata,lz4,lz4,1,118588,19451,0.000226,0.000227,0.000119,0.000119
geo.protodata,lz4,lz4,12,118588,15396,0.001196,0.001196,0.000111,0.000111
geo.protodata,lz4,lz4,13,118588,15396,0.001191,0.001191,0.000110,0.000111
geo.protodata,lz4,lz4,14,118588,15396,0.001193,0.001194,0.000110,0.000111
geo.protodata,lz4,lz4,15,118588,15396,0.001198,0.001198,0.000110,0.000111
geo.protodata,lz4,lz4,16,118588,15396,0.001190,0.001191,0.000110,0.000110
geo.protodata,lz4,lz4,2,118588,19451,0.000227,0.000227,0.000119,0.000120
geo.protodata,lz4,lz4,3,118588,15990,0.000788,0.000789,0.000111,0.000112
geo.protodata,lz4,lz4,4,118588,15685,0.000870,0.000871,0.000110,0.000111
geo.protodata,lz4,lz4,5,118588,15538,0.000969,0.000969,0.000110,0.000111
geo.protodata,lz4,lz4,6,118588,15441,0.001064,0.001065,0.000110,0.000111
geo.protodata,lz4,lz4,7,118588,15407,0.001142,0.001143,0.000110,0.000111
geo.protodata,lz4,lz4,8,118588,15398,0.001178,0.001179,0.000110,0.000111
geo.protodata,lz4,lz4,9,118588,15397,0.001187,0.001188,0.000110,0.000111
geo.protodata,lz4,lz4-raw,10,118588,15413,0.000980,0.000981,0.000083,0.000083
geo.protodata,lz4,lz4-raw,11,118588,15369,0.001110,0.001110,0.000083,0.000084
geo.protodata,lz4,lz4-raw,1,118588,47895,0.000141,0.000141,0.000084,0.000084
geo.protodata,lz4,lz4-raw,12,118588,15368,0.001113,0.001114,0.000083,0.000084
geo.protodata,lz4,lz4-raw,13,118588,15368,0.001109,0.001110,0.000084,0.000084
geo.protodata,lz4,lz4-raw,14,118588,15368,0.001113,0.001114,0.000084,0.000084
geo.protodata,lz4,lz4-raw,2,118588,41354,0.000151,0.000151,0.000088,0.000088
geo.protodata,lz4,lz4-raw,3,118588,35994,0.000161,0.000161,0.000090,0.000090
geo.protodata,lz4,lz4-raw,4,118588,26801,0.000177,0.000177,0.000092,0.000092
geo.protodata,lz4,lz4-raw,5,118588,22241,0.000184,0.000184,0.000092,0.000093
geo.protodata,lz4,lz4-raw,6,118588,20436,0.000194,0.000194,0.000094,0.000094
geo.protodata,lz4,lz4-raw,7,118588,19413,0.000202,0.000202,0.000094,0.000094
geo.protodata,lz4,lz4-raw,8,118588,16321,0.000646,0.000647,0.000086,0.000086
geo.protodata,lz4,lz4-raw,9,118588,15655,0.000798,0.000799,0.000084,0.000084
geo.protodata,lzf,lzf,1,118588,27760,0.000322,0.000323,0.000140,0.000140
geo.protodata,lzfse,lzfse,,118588,14602,0.001697,0.001697,0.000157,0.000157
geo.protodata,lzfse,lzvn,,118588,16159,0.001814,0.001814,0.000113,0.000114
geo.protodata,lzg,lzg,1,118588,34413,0.039403,0.039407,0.000205,0.000206
geo.protodata,lzg,lzg,2,118588,29049,0.039581,0.039587,0.000195,0.000195
geo.protodata,lzg,lzg,3,118588,24673,0.039683,0.039686,0.000183,0.000184
geo.protodata,lzg,lzg,4,118588,21725,0.039771,0.039774,0.000175,0.000176
geo.protodata,lzg,lzg,5,118588,19763,0.040036,0.040039,0.000167,0.000167
geo.protodata,lzg,lzg,6,118588,18746,0.040252,0.040262,0.000162,0.000162
geo.protodata,lzg,lzg,7,118588,18501,0.040998,0.041013,0.000160,0.000160
geo.protodata,lzg,lzg,8,118588,18430,0.041371,0.041382,0.000159,0.000159
geo.protodata,lzg,lzg,9,118588,18386,0.042077,0.042088,0.000159,0.000159
geo.protodata,lzham,lzham,0,118588,13719,0.022329,0.008234,0.000533,0.000534
geo.protodata,lzham,lzham,1,118588,12789,0.060280,0.035776,0.000513,0.000514
geo.protodata,lzham,lzham,2,118588,12753,0.061592,0.036375,0.000512,0.000513
geo.protodata,lzham,lzham,3,118588,12666,0.058227,0.032568,0.000509,0.000509
geo.protodata,lzham,lzham,4,118588,12576,0.060204,0.032831,0.000509,0.000509
geo.protodata,lzjb,lzjb,,118588,78255,0.000458,0.000459,0.000329,0.000330
geo.protodata,lzma,lzma1,1,118588,12404,0.005935,0.005936,0.000870,0.000870
geo.protodata,lzma,lzma,1,118588,12417,0.005910,0.005911,0.000869,0.000869
geo.protodata,lzma,lzma1,2,118588,12260,0.008983,0.008985,0.000903,0.000904
geo.protodata,lzma,lzma1,3,118588,12200,0.014548,0.014550,0.001028,0.001029
geo.protodata,lzma,lzma1,4,118588,12248,0.023455,0.023457,0.001023,0.001024
geo.protodata,lzma,lzma1,5,118588,12115,0.036389,0.036398,0.001707,0.001708
geo.protodata,lzma,lzma1,6,118588,11996,0.040156,0.040160,0.001695,0.001696
geo.protodata,lzma,lzma1,7,118588,11996,0.069486,0.069491,0.002917,0.002918
geo.protodata,lzma,lzma1,8,118588,11996,0.131149,0.131184,0.010703,0.010706
geo.protodata,lzma,lzma1,9,118588,11996,0.216849,0.216921,0.020143,0.020147
geo.protodata,lzma,lzma2,1,118588,12405,0.005911,0.005912,0.000873,0.000874
geo.protodata,lzma,lzma,2,118588,12273,0.008990,0.008992,0.000902,0.000903
geo.protodata,lzma,lzma2,2,118588,12261,0.008989,0.008994,0.000906,0.000906
geo.protodata,lzma,lzma2,3,118588,12202,0.014510,0.014511,0.001029,0.001029
geo.protodata,lzma,lzma2,4,118588,12249,0.023534,0.023541,0.001034,0.001034
geo.protodata,lzma,lzma2,5,118588,12117,0.036459,0.036462,0.001712,0.001713
geo.protodata,lzma,lzma2,6,118588,11998,0.040160,0.040169,0.001707,0.001708
geo.protodata,lzma,lzma2,7,118588,11998,0.069513,0.069523,0.002917,0.002918
geo.protodata,lzma,lzma2,8,118588,11998,0.130241,0.130263,0.010646,0.010647
geo.protodata,lzma,lzma2,9,118588,11998,0.216806,0.216835,0.020151,0.020158
geo.protodata,lzma,lzma,3,118588,12213,0.014490,0.014492,0.001027,0.001027
geo.protodata,lzma,lzma,4,118588,12261,0.023601,0.023605,0.001031,0.001032
geo.protodata,lzma,lzma,5,118588,12128,0.036438,0.036443,0.001694,0.001695
geo.protodata,lzma,lzma,6,118588,12009,0.040202,0.040208,0.001693,0.001694
geo.protodata,lzma,lzma,7,118588,12009,0.069527,0.069539,0.002920,0.002921
geo.protodata,lzma,lzma,8,118588,12009,0.130365,0.130436,0.010633,0.010635
geo.protodata,lzma,lzma,9,118588,12009,0.216405,0.216452,0.020051,0.020053
geo.protodata,lzma,xz,1,118588,12464,0.006098,0.006099,0.000993,0.000994
geo.protodata,lzma,xz,2,118588,12320,0.009148,0.009149,0.001028,0.001028
geo.protodata,lzma,xz,3,118588,12260,0.014606,0.014607,0.001151,0.001151
geo.protodata,lzma,xz,4,118588,12308,0.023699,0.023703,0.001160,0.001160
geo.protodata,lzma,xz,5,118588,12176,0.036550,0.036554,0.001835,0.001836
geo.protodata,lzma,xz,6,118588,12056,0.040287,0.040296,0.001839,0.001840
geo.protodata,lzma,xz,7,118588,12056,0.069828,0.069846,0.003038,0.003040
geo.protodata,lzma,xz,8,118588,12056,0.130593,0.130601,0.010831,0.010832
geo.protodata,lzma,xz,9,118588,12056,0.216679,0.216755,0.020261,0.020266
geo.protodata,lzo,lzo1b,1,118588,19873,0.000352,0.000352,0.000134,0.000134
geo.protodata,lzo,lzo1c,1,118588,23374,0.000397,0.000397,0.000139,0.000139
geo.protodata,lzo,lzo1f,1,118588,23907,0.000412,0.000413,0.000137,0.000137
geo.protodata,lzo,lzo1x,1,118588,23790,0.000206,0.000206,0.000133,0.000134
geo.protodata,lzo,lzo1y,1,118588,23675,0.000207,0.000207,0.000135,0.000136
geo.protodata,lzo,lzo1z,999,118588,15221,0.004254,0.004254,0.000113,0.000114
geo.protodata,miniz,zlib,1,118588,21184,0.000468,0.000469,0.000342,0.000343
geo.protodata,miniz,zlib,2,118588,16752,0.000865,0.000865,0.000301,0.000302
geo.protodata,miniz,zlib,3,118588,15465,0.001009,0.001010,0.000279,0.000280
geo.protodata,miniz,zlib,4,118588,15393,0.001090,0.001091,0.000278,0.000278
geo.protodata,miniz,zlib,5,118588,15176,0.001189,0.001189,0.000274,0.000275
geo.protodata,miniz,zlib,6,118588,15018,0.001434,0.001434,0.000272,0.000272
geo.protodata,miniz,zlib,7,118588,14982,0.001615,0.001615,0.000272,0.000272
geo.protodata,miniz,zlib,8,118588,14974,0.001728,0.001729,0.000271,0.000271
geo.protodata,miniz,zlib,9,118588,14974,0.001737,0.001737,0.000271,0.000272
geo.protodata,ms-compress,lznt1,,118588,51547,0.002544,0.002545,0.000229,0.000229
geo.protodata,ms-compress,xpress,,118588,21372,0.000841,0.000841,0.000145,0.000145
geo.protodata,ms-compress,xpress-huffman,,118588,15495,0.001290,0.001290,0.000216,0.000216
geo.protodata,ncompress,compress,,118588,42778,0.001437,0.001438,0.000703,0.000703
geo.protodata,quicklz,quicklz,,118588,18783,0.000274,0.000274,0.000183,0.000183
geo.protodata,snappy,snappy,,118588,23295,0.000194,0.000194,0.000100,0.000100
geo.protodata,wflz,wflz,1,118588,22189,0.000369,0.000369,0.000151,0.000151
geo.protodata,wflz,wflz,2,118588,17765,0.147630,0.147634,0.000136,0.000137
geo.protodata,wflz,wflz-chunked,1,118588,33232,0.000536,0.000536,0.000157,0.000157
geo.protodata,wflz,wflz-chunked,2,118588,30544,0.030875,0.030876,0.000147,0.000147
geo.protodata,yalz77,yalz77,,118588,17975,0.001378,0.001378,0.000093,0.000093
geo.protodata,zlib,deflate,1,118588,18827,0.000747,0.000747,0.000254,0.000254
geo.protodata,zlib,deflate,2,118588,17914,0.000764,0.000764,0.000245,0.000245
geo.protodata,zlib,deflate,3,118588,17515,0.000798,0.000799,0.000241,0.000242
geo.protodata,zlib,deflate,4,118588,16161,0.001179,0.001179,0.000234,0.000235
geo.protodata,zlib,deflate,5,118588,15510,0.001316,0.001317,0.000223,0.000224
geo.protodata,zlib,deflate,6,118588,15125,0.001527,0.001528,0.000222,0.000222
geo.protodata,zlib,deflate,7,118588,15085,0.001719,0.001719,0.000219,0.000220
geo.protodata,zlib,deflate,8,118588,14968,0.001940,0.001941,0.000216,0.000216
geo.protodata,zlib,deflate,9,118588,14968,0.001972,0.001972,0.000215,0.000215
geo.protodata,zlib,gzip,1,118588,18845,0.000855,0.000856,0.000353,0.000354
geo.protodata,zlib,gzip,2,118588,17932,0.000874,0.000874,0.000345,0.000346
geo.protodata,zlib,gzip,3,118588,17533,0.000907,0.000907,0.000341,0.000341
geo.protodata,zlib,gzip,4,118588,16179,0.001288,0.001289,0.000334,0.000334
geo.protodata,zlib,gzip,5,118588,15528,0.001428,0.001428,0.000323,0.000323
geo.protodata,zlib,gzip,6,118588,15143,0.001642,0.001642,0.000322,0.000322
geo.protodata,zlib,gzip,7,118588,15103,0.001826,0.001826,0.000319,0.000319
geo.protodata,zlib,gzip,8,118588,14986,0.002041,0.002042,0.000315,0.000315
geo.protodata,zlib,gzip,9,118588,14986,0.002073,0.002073,0.000315,0.000315
geo.protodata,zlib-ng,deflate,1,118588,18828,0.000682,0.000682,0.000267,0.000267
geo.protodata,zlib-ng,deflate,2,118588,17918,0.000701,0.000701,0.000256,0.000256
geo.protodata,zlib-ng,deflate,3,118588,17527,0.000730,0.000730,0.000251,0.000251
geo.protodata,zlib-ng,deflate,4,118588,16169,0.000975,0.000975,0.000241,0.000241
geo.protodata,zlib-ng,deflate,5,118588,15536,0.001110,0.001110,0.000232,0.000232
geo.protodata,zlib-ng,deflate,6,118588,15126,0.001347,0.001347,0.000227,0.000227
geo.protodata,zlib-ng,deflate,7,118588,15086,0.001543,0.001544,0.000226,0.000227
geo.protodata,zlib-ng,deflate,8,118588,14969,0.001766,0.001767,0.000222,0.000223
geo.protodata,zlib-ng,deflate,9,118588,14969,0.001803,0.001804,0.000222,0.000223
geo.protodata,zlib-ng,gzip,1,118588,18846,0.000796,0.000797,0.000370,0.000370
geo.protodata,zlib-ng,gzip,2,118588,17936,0.000813,0.000814,0.000359,0.000359
geo.protodata,zlib-ng,gzip,3,118588,17545,0.000842,0.000842,0.000354,0.000354
geo.protodata,zlib-ng,gzip,4,118588,16187,0.001090,0.001091,0.000345,0.000345
geo.protodata,zlib-ng,gzip,5,118588,15554,0.001223,0.001223,0.000335,0.000335
geo.protodata,zlib-ng,gzip,6,118588,15144,0.001462,0.001462,0.000330,0.000331
geo.protodata,zlib-ng,gzip,7,118588,15104,0.001660,0.001660,0.000329,0.000330
geo.protodata,zlib-ng,gzip,8,118588,14987,0.001883,0.001883,0.000325,0.000326
geo.protodata,zlib-ng,gzip,9,118588,14987,0.001929,0.001930,0.000326,0.000326
geo.protodata,zlib-ng,zlib,1,118588,18834,0.000724,0.000725,0.000298,0.000298
geo.protodata,zlib-ng,zlib,2,118588,17924,0.000740,0.000740,0.000287,0.000287
geo.protodata,zlib-ng,zlib,3,118588,17533,0.000770,0.000770,0.000283,0.000283
geo.protodata,zlib-ng,zlib,4,118588,16175,0.001020,0.001021,0.000273,0.000273
geo.protodata,zlib-ng,zlib,5,118588,15542,0.001151,0.001151,0.000263,0.000264
geo.protodata,zlib-ng,zlib,6,118588,15132,0.001389,0.001389,0.000258,0.000259
geo.protodata,zlib-ng,zlib,7,118588,15092,0.001586,0.001587,0.000258,0.000258
geo.protodata,zlib-ng,zlib,8,118588,14975,0.001810,0.001811,0.000254,0.000254
geo.protodata,zlib-ng,zlib,9,118588,14975,0.001843,0.001844,0.000254,0.000254
geo.protodata,zlib,zlib,1,118588,18833,0.000793,0.000794,0.000291,0.000291
geo.protodata,zlib,zlib,2,118588,17920,0.000811,0.000811,0.000282,0.000282
geo.protodata,zlib,zlib,3,118588,17521,0.000845,0.000845,0.000278,0.000278
geo.protodata,zlib,zlib,4,118588,16167,0.001228,0.001228,0.000271,0.000271
geo.protodata,zlib,zlib,5,118588,15516,0.001367,0.001367,0.000260,0.000260
geo.protodata,zlib,zlib,6,118588,15131,0.001585,0.001585,0.000258,0.000259
geo.protodata,zlib,zlib,7,118588,15091,0.001773,0.001773,0.000256,0.000256
geo.protodata,zlib,zlib,8,118588,14974,0.002008,0.002008,0.000252,0.000252
geo.protodata,zlib,zlib,9,118588,14974,0.002016,0.002016,0.000252,0.000252
geo.protodata,zpaq,zpaq,1,118588,15909,0.002288,0.002289,0.000921,0.000921
geo.protodata,zpaq,zpaq,2,118588,15019,0.008176,0.008177,0.000896,0.000897
geo.protodata,zpaq,zpaq,3,118588,14332,0.014117,0.014118,0.008234,0.008235
geo.protodata,zpaq,zpaq,4,118588,11670,0.093369,0.093374,0.097188,0.097198
geo.protodata,zpaq,zpaq,5,118588,11444,0.353174,0.353183,0.353783,0.353792
geo.protodata,zstd,zstd,10,118588,12811,0.001538,0.001539,0.000123,0.000123
geo.protodata,zstd,zstd,11,118588,12808,0.001667,0.001667,0.000123,0.000123
geo.protodata,zstd,zstd,1,118588,14587,0.000344,0.000345,0.000176,0.000177
geo.protodata,zstd,zstd,12,118588,12808,0.001750,0.001750,0.000123,0.000123
geo.protodata,zstd,zstd,13,118588,12825,0.010485,0.010486,0.000123,0.000123
geo.protodata,zstd,zstd,14,118588,12699,0.011468,0.011468,0.000129,0.000129
geo.protodata,zstd,zstd,15,118588,12513,0.012240,0.012241,0.000127,0.000127
geo.protodata,zstd,zstd,16,118588,12499,0.013793,0.013793,0.000125,0.000126
geo.protodata,zstd,zstd,17,118588,12392,0.015932,0.015933,0.000125,0.000125
geo.protodata,zstd,zstd,18,118588,12225,0.025583,0.025584,0.000123,0.000124
geo.protodata,zstd,zstd,19,118588,12225,0.025583,0.025585,0.000123,0.000123
geo.protodata,zstd,zstd,20,118588,12225,0.025586,0.025587,0.000123,0.000124
geo.protodata,zstd,zstd,21,118588,12225,0.025587,0.025588,0.000123,0.000124
geo.protodata,zstd,zstd,2,118588,14397,0.000376,0.000377,0.000182,0.000183
geo.protodata,zstd,zstd,22,118588,12225,0.025563,0.025564,0.000123,0.000124
geo.protodata,zstd,zstd,3,118588,13670,0.000672,0.000672,0.000176,0.000177
geo.protodata,zstd,zstd,4,118588,13581,0.000635,0.000635,0.000180,0.000180
geo.protodata,zstd,zstd,5,118588,13188,0.000781,0.000781,0.000174,0.000175
geo.protodata,zstd,zstd,6,118588,12931,0.000985,0.000986,0.000127,0.000127
geo.protodata,zstd,zstd,7,118588,12967,0.001157,0.001157,0.000167,0.000168
geo.protodata,zstd,zstd,8,118588,12888,0.001295,0.001295,0.000123,0.000124
geo.protodata,zstd,zstd,9,118588,12830,0.001416,0.001416,0.000123,0.000123
grammar.lsp,brieflz,brieflz,,3721,1596,0.000275,0.000276,0.000018,0.000018
grammar.lsp,brotli,brotli,0,3721,1469,0.000040,0.000040,0.000017,0.000017
grammar.lsp,brotli,brotli,10,3721,1145,0.003295,0.003296,0.000032,0.000033
grammar.lsp,brotli,brotli,11,3721,1124,0.006996,0.006997,0.000032,0.000032
grammar.lsp,brotli,brotli,1,3721,1386,0.000039,0.000039,0.000016,0.000016
grammar.lsp,brotli,brotli,2,3721,1346,0.000114,0.000115,0.000026,0.000026
grammar.lsp,brotli,brotli,3,3721,1291,0.000128,0.000128,0.000025,0.000026
grammar.lsp,brotli,brotli,4,3721,1258,0.000241,0.000241,0.000025,0.000026
grammar.lsp,brotli,brotli,5,3721,1189,0.000385,0.000385,0.000025,0.000026
grammar.lsp,brotli,brotli,6,3721,1187,0.000589,0.000589,0.000015,0.000015
grammar.lsp,brotli,brotli,7,3721,1185,0.000178,0.000178,0.000014,0.000015
grammar.lsp,brotli,brotli,8,3721,1185,0.000180,0.000180,0.000014,0.000015
grammar.lsp,brotli,brotli,9,3721,1182,0.001516,0.001517,0.000026,0.000026
grammar.lsp,bsc,bsc,,3721,1264,0.001138,0.001139,0.000800,0.000801
grammar.lsp,bzip2,bzip2,1,3721,1283,0.000652,0.000652,0.000127,0.000127
grammar.lsp,bzip2,bzip2,2,3721,1283,0.000653,0.000653,0.000127,0.000127
grammar.lsp,bzip2,bzip2,3,3721,1283,0.000639,0.000639,0.000127,0.000127
grammar.lsp,bzip2,bzip2,4,3721,1283,0.000640,0.000640,0.000127,0.000127
grammar.lsp,bzip2,bzip2,5,3721,1283,0.000640,0.000640,0.000127,0.000128
grammar.lsp,bzip2,bzip2,6,3721,1283,0.000640,0.000640,0.000106,0.000106
grammar.lsp,bzip2,bzip2,7,3721,1283,0.000640,0.000641,0.000106,0.000106
grammar.lsp,bzip2,bzip2,8,3721,1283,0.000640,0.000640,0.000106,0.000106
grammar.lsp,bzip2,bzip2,9,3721,1283,0.000641,0.000641,0.000106,0.000106
grammar.lsp,copy,copy,,3721,3721,0.000009,0.000009,0.000009,0.000009
grammar.lsp,crush,crush,0,3721,1481,0.022640,0.022650,0.000043,0.000043
grammar.lsp,crush,crush,1,3721,1461,0.022625,0.022631,0.000042,0.000043
grammar.lsp,crush,crush,2,3721,1445,0.022569,0.022574,0.000042,0.000042
